contrast,midtime,estimate,lower.HPD,upper.HPD
absent effect,104,-0.04844736074787606,-0.1812788443233329,0.08649000677505848
present effect,104,0.04844736074787606,-0.08649000677505848,0.1812788443233329
absent effect,105,-0.04732641868060814,-0.18026594931442022,0.08861607457967526
present effect,105,0.04732641868060814,-0.08861607457967526,0.18026594931442022
absent effect,106,-0.04623552301436798,-0.17980592690493186,0.09026752863531703
present effect,106,0.04623552301436798,-0.09026752863531703,0.17980592690493186
absent effect,107,-0.0451598772611401,-0.1823127184189465,0.08863669846553315
present effect,107,0.0451598772611401,-0.08863669846553315,0.1823127184189465
absent effect,108,-0.0441562413742692,-0.18205278588578827,0.0897091008535181
present effect,108,0.0441562413742692,-0.0897091008535181,0.18205278588578827
absent effect,109,-0.04317467015628401,-0.18136067118179655,0.09131549971524999
present effect,109,0.04317467015628401,-0.09131549971524999,0.18136067118179655
absent effect,110,-0.042214767090341436,-0.17792840959887174,0.09590753977167078
present effect,110,0.042214767090341436,-0.09590753977167078,0.17792840959887174
absent effect,111,-0.04128751942232188,-0.17675551290619865,0.09819360935661395
present effect,111,0.04128751942232188,-0.09819360935661395,0.17675551290619865
absent effect,112,-0.04030470768658753,-0.1756424450472313,0.10030691524402975
present effect,112,0.04030470768658753,-0.10030691524402975,0.1756424450472313
absent effect,113,-0.03940006291581387,-0.17502917795011907,0.10208978751043155
present effect,113,0.03940006291581387,-0.10208978751043155,0.17502917795011907
absent effect,114,-0.03826873703230682,-0.1740180955676945,0.10470844287135264
present effect,114,0.03826873703230682,-0.10470844287135264,0.1740180955676945
absent effect,115,-0.03750228546855604,-0.17563575521711705,0.10424292544474406
present effect,115,0.03750228546855604,-0.10424292544474406,0.17563575521711705
absent effect,116,-0.03662768507057021,-0.1758953806154099,0.10551275402833686
present effect,116,0.03662768507057021,-0.10551275402833686,0.1758953806154099
absent effect,117,-0.0358207436095176,-0.17503794812109763,0.10762676354740103
present effect,117,0.0358207436095176,-0.10762676354740103,0.17503794812109763
absent effect,118,-0.035089106476692125,-0.17372285170004279,0.11016644895539657
present effect,118,0.035089106476692125,-0.11016644895539657,0.17372285170004279
absent effect,119,-0.03413354070397508,-0.1713306125059879,0.11367139319146874
present effect,119,0.03413354070397508,-0.11367139319146874,0.1713306125059879
absent effect,120,-0.03342825687760358,-0.17125760952744296,0.11508143088090875
present effect,120,0.03342825687760358,-0.11508143088090875,0.17125760952744296
absent effect,121,-0.0326288202449622,-0.1695834633955581,0.11786529018847654
present effect,121,0.0326288202449622,-0.11786529018847654,0.1695834633955581
absent effect,122,-0.03188490598107847,-0.16737586465292426,0.12112256641200765
present effect,122,0.03188490598107847,-0.12112256641200765,0.16737586465292426
absent effect,123,-0.031138525381914302,-0.16830984359183276,0.12136659834619717
present effect,123,0.031138525381914302,-0.12136659834619717,0.16830984359183276
absent effect,124,-0.030405497802276346,-0.16737589948931755,0.12348407294608162
present effect,124,0.030405497802276346,-0.12348407294608162,0.16737589948931755
absent effect,125,-0.029691255247446254,-0.16737799294983846,0.12459118989571719
present effect,125,0.029691255247446254,-0.12459118989571719,0.16737799294983846
absent effect,126,-0.028981415434049015,-0.16754825418189068,0.12532470789135142
present effect,126,0.028981415434049015,-0.12532470789135142,0.16754825418189068
absent effect,127,-0.028325421524134448,-0.16785810627835923,0.1263569015772878
present effect,127,0.028325421524134448,-0.1263569015772878,0.16785810627835923
absent effect,128,-0.027719768373620737,-0.16578263159519882,0.12954545151794972
present effect,128,0.027719768373620737,-0.12954545151794972,0.16578263159519882
absent effect,129,-0.02699082485146981,-0.16332471357956174,0.1333600304786508
present effect,129,0.02699082485146981,-0.1333600304786508,0.16332471357956174
absent effect,130,-0.02651970087024114,-0.17394169069004273,0.12361337091506705
present effect,130,0.02651970087024114,-0.12361337091506705,0.17394169069004273
absent effect,131,-0.025951225433501195,-0.16140428515896793,0.13742827289098325
present effect,131,0.025951225433501195,-0.13742827289098325,0.16140428515896793
absent effect,132,-0.025402067659812618,-0.1665672316657662,0.13321461898153308
present effect,132,0.025402067659812618,-0.13321461898153308,0.1665672316657662
absent effect,133,-0.024880231932206415,-0.16489467613363146,0.13585160437667163
present effect,133,0.024880231932206415,-0.13585160437667163,0.16489467613363146
absent effect,134,-0.024457740874913862,-0.1674714393661253,0.13397712047304255
present effect,134,0.024457740874913862,-0.13397712047304255,0.1674714393661253
absent effect,135,-0.02405931151883456,-0.16714033328601244,0.13525581958586205
present effect,135,0.02405931151883456,-0.13525581958586205,0.16714033328601244
absent effect,136,-0.023704099434728912,-0.16831689499985764,0.13516515165202792
present effect,136,0.023704099434728912,-0.13516515165202792,0.16831689499985764
absent effect,137,-0.02337122600161437,-0.1716694197840355,0.13253697981456208
present effect,137,0.02337122600161437,-0.13253697981456208,0.1716694197840355
absent effect,138,-0.023102276506033137,-0.17138529740945596,0.13320406261744322
present effect,138,0.023102276506033137,-0.13320406261744322,0.17138529740945596
absent effect,139,-0.02284908546782538,-0.17149402504302708,0.13397032157304722
present effect,139,0.02284908546782538,-0.13397032157304722,0.17149402504302708
absent effect,140,-0.022482038634158312,-0.17345335524432937,0.13305887664550572
present effect,140,0.022482038634158312,-0.13305887664550572,0.17345335524432937
absent effect,141,-0.02211614331461645,-0.17673248455768495,0.1303319138362058
present effect,141,0.02211614331461645,-0.1303319138362058,0.17673248455768495
absent effect,142,-0.021953664900828822,-0.17513107310594941,0.132609093144019
present effect,142,0.021953664900828822,-0.132609093144019,0.17513107310594941
absent effect,143,-0.021745045766747517,-0.17118544060769686,0.13715619516210897
present effect,143,0.021745045766747517,-0.13715619516210897,0.17118544060769686
absent effect,144,-0.021648745939982124,-0.17138596192084277,0.1375001814711545
present effect,144,0.021648745939982124,-0.1375001814711545,0.17138596192084277
absent effect,145,-0.02158915401205269,-0.1716259169833319,0.13765541052515406
present effect,145,0.02158915401205269,-0.13765541052515406,0.1716259169833319
absent effect,146,-0.02142671015340003,-0.17184743626136306,0.13799249349641413
present effect,146,0.02142671015340003,-0.13799249349641413,0.17184743626136306
absent effect,147,-0.021252663496184498,-0.17019489530232634,0.1405271898904127
present effect,147,0.021252663496184498,-0.1405271898904127,0.17019489530232634
absent effect,148,-0.021160640993144048,-0.17107203995498282,0.14006982709598093
present effect,148,0.021160640993144048,-0.14006982709598093,0.17107203995498282
absent effect,149,-0.02116567907130157,-0.16963791725879,0.14190509829634124
present effect,149,0.02116567907130157,-0.14190509829634124,0.16963791725879
absent effect,150,-0.02128439356672795,-0.17365718188884288,0.13831234016551314
present effect,150,0.02128439356672795,-0.13831234016551314,0.17365718188884288
absent effect,151,-0.021210140152436753,-0.1769395527554665,0.1351321743510411
present effect,151,0.021210140152436753,-0.1351321743510411,0.1769395527554665
absent effect,152,-0.021212339289350922,-0.1753243375701357,0.1371874774045181
present effect,152,0.021212339289350922,-0.1371874774045181,0.1753243375701357
absent effect,153,-0.021284090329596706,-0.1762195706110552,0.13672573555156725
present effect,153,0.021284090329596706,-0.13672573555156725,0.1762195706110552
absent effect,154,-0.02123071183489028,-0.17535195517448557,0.13788929709211023
present effect,154,0.02123071183489028,-0.13788929709211023,0.17535195517448557
absent effect,155,-0.021214837412203296,-0.1700816289412771,0.1437311784937889
present effect,155,0.021214837412203296,-0.1437311784937889,0.1700816289412771
absent effect,156,-0.02120671262105183,-0.17071032197134112,0.1432510473961359
present effect,156,0.02120671262105183,-0.1432510473961359,0.17071032197134112
absent effect,157,-0.021165021218947176,-0.16591970514206655,0.1479747303885694
present effect,157,0.021165021218947176,-0.1479747303885694,0.16591970514206655
absent effect,158,-0.021271925113389645,-0.16647795833300588,0.14750013445001575
present effect,158,0.021271925113389645,-0.14750013445001575,0.16647795833300588
absent effect,159,-0.021520365989771764,-0.17067151181027276,0.14353643857816978
present effect,159,0.021520365989771764,-0.14353643857816978,0.17067151181027276
absent effect,160,-0.021588807541210817,-0.18145216687291912,0.13277415758874492
present effect,160,0.021588807541210817,-0.13277415758874492,0.18145216687291912
absent effect,161,-0.021813490621955908,-0.17883299290404747,0.1349918124038349
present effect,161,0.021813490621955908,-0.1349918124038349,0.17883299290404747
absent effect,162,-0.021839568467786223,-0.17913458950067476,0.13436390656439462
present effect,162,0.021839568467786223,-0.13436390656439462,0.17913458950067476
absent effect,163,-0.022050629922093487,-0.17932421356822315,0.13447810136520197
present effect,163,0.022050629922093487,-0.13447810136520197,0.17932421356822315
absent effect,164,-0.022239861123264648,-0.17850826071941717,0.13517298177209305
present effect,164,0.022239861123264648,-0.13517298177209305,0.17850826071941717
absent effect,165,-0.02246139932408573,-0.17976312565856323,0.1343111876449025
present effect,165,0.02246139932408573,-0.1343111876449025,0.17976312565856323
absent effect,166,-0.022739338378166187,-0.18045951849728348,0.1339727322215895
present effect,166,0.022739338378166187,-0.1339727322215895,0.18045951849728348
absent effect,167,-0.023103695057881853,-0.1815377019291095,0.1330452631596437
present effect,167,0.023103695057881853,-0.1330452631596437,0.1815377019291095
absent effect,168,-0.023458583796925087,-0.18488482979632004,0.12948157912164227
present effect,168,0.023458583796925087,-0.12948157912164227,0.18488482979632004
absent effect,169,-0.02374936754228489,-0.18555501764366095,0.1289966850398853
present effect,169,0.02374936754228489,-0.1289966850398853,0.18555501764366095
absent effect,170,-0.024138606650338013,-0.180148947928801,0.13428756823301202
present effect,170,0.024138606650338013,-0.13428756823301202,0.180148947928801
absent effect,171,-0.02443730326192651,-0.1836648167511821,0.13053766413648454
present effect,171,0.02443730326192651,-0.13053766413648454,0.1836648167511821
absent effect,172,-0.024847686733974104,-0.18486411326277194,0.12886206933630698
present effect,172,0.024847686733974104,-0.12886206933630698,0.18486411326277194
absent effect,173,-0.02525124009420771,-0.18385495312972333,0.12981241165124177
present effect,173,0.02525124009420771,-0.12981241165124177,0.18385495312972333
absent effect,174,-0.02575152987370046,-0.1837847331916516,0.13033821624619998
present effect,174,0.02575152987370046,-0.13033821624619998,0.1837847331916516
absent effect,175,-0.02601885143366768,-0.18475973856893416,0.12999272637896428
present effect,175,0.02601885143366768,-0.12999272637896428,0.18475973856893416
absent effect,176,-0.026555614324849715,-0.18478996406665643,0.13017100415329902
present effect,176,0.026555614324849715,-0.13017100415329902,0.18478996406665643
absent effect,177,-0.0268806191616065,-0.18545200319253435,0.1300445917393356
present effect,177,0.0268806191616065,-0.1300445917393356,0.18545200319253435
absent effect,178,-0.027393579154189704,-0.19092026219394614,0.12515200822863307
present effect,178,0.027393579154189704,-0.12515200822863307,0.19092026219394614
absent effect,179,-0.0278650450153067,-0.19182176664023182,0.12430582148549846
present effect,179,0.0278650450153067,-0.12430582148549846,0.19182176664023182
absent effect,180,-0.02851990952341843,-0.19205696718283588,0.12395010703243767
present effect,180,0.02851990952341843,-0.12395010703243767,0.19205696718283588
absent effect,181,-0.0291126263499826,-0.1923455831314439,0.12378999122005074
present effect,181,0.0291126263499826,-0.12378999122005074,0.1923455831314439
absent effect,182,-0.029539468940783558,-0.19392930758359092,0.12287987983177392
present effect,182,0.029539468940783558,-0.12287987983177392,0.19392930758359092
absent effect,183,-0.030166047786302705,-0.19309443795634695,0.12394282291446374
present effect,183,0.030166047786302705,-0.12394282291446374,0.19309443795634695
absent effect,184,-0.03072426522913836,-0.19376253038455926,0.12405825659830216
present effect,184,0.03072426522913836,-0.12405825659830216,0.19376253038455926
absent effect,185,-0.031145809127633057,-0.19430884260417786,0.12485649736390836
present effect,185,0.031145809127633057,-0.12485649736390836,0.19430884260417786
absent effect,186,-0.03173945604721631,-0.19914355155900595,0.12050792964439441
present effect,186,0.03173945604721631,-0.12050792964439441,0.19914355155900595
absent effect,187,-0.03224107845191544,-0.1985237919595803,0.12206640893317783
present effect,187,0.03224107845191544,-0.12206640893317783,0.1985237919595803
absent effect,188,-0.032870224873585666,-0.20215837554888869,0.11936699716254084
present effect,188,0.032870224873585666,-0.11936699716254084,0.20215837554888869
absent effect,189,-0.03331670394148062,-0.20378149854969246,0.11856313709386022
present effect,189,0.03331670394148062,-0.11856313709386022,0.20378149854969246
absent effect,190,-0.0340024309149758,-0.20233708853078075,0.12108381225863524
present effect,190,0.0340024309149758,-0.12108381225863524,0.20233708853078075
absent effect,191,-0.034485004095806425,-0.20427474514168373,0.12019494086303367
present effect,191,0.034485004095806425,-0.12019494086303367,0.20427474514168373
