contrast,midtime,estimate,lower.HPD,upper.HPD
absent effect,51,-0.26906570032479415,-0.7211322088171291,0.1737933153455605
present effect,51,0.26906570032479415,-0.1737933153455605,0.7211322088171291
absent effect,52,-0.269933978140724,-0.7239351210195346,0.1716443766891862
present effect,52,0.269933978140724,-0.1716443766891862,0.7239351210195346
absent effect,53,-0.2706638891090539,-0.7147054648719128,0.18175341759062838
present effect,53,0.2706638891090539,-0.18175341759062838,0.7147054648719128
absent effect,54,-0.2720702212859374,-0.7120919922519311,0.18463245589860433
present effect,54,0.2720702212859374,-0.18463245589860433,0.7120919922519311
absent effect,55,-0.2732868273166299,-0.71475989051048,0.18213853197387964
present effect,55,0.2732868273166299,-0.18213853197387964,0.71475989051048
absent effect,56,-0.27452725584802073,-0.7144286362231227,0.18338499438686875
present effect,56,0.27452725584802073,-0.18338499438686875,0.7144286362231227
absent effect,57,-0.2756051824791288,-0.7182108684830699,0.18198924483018364
present effect,57,0.2756051824791288,-0.18198924483018364,0.7182108684830699
absent effect,58,-0.2762688397530436,-0.7129553852554653,0.18816692521967587
present effect,58,0.2762688397530436,-0.18816692521967587,0.7129553852554653
absent effect,59,-0.2776703575948106,-0.7149040924970903,0.18760115727052898
present effect,59,0.2776703575948106,-0.18760115727052898,0.7149040924970903
absent effect,60,-0.27857756419477797,-0.7188870627081818,0.18547241770933004
present effect,60,0.27857756419477797,-0.18547241770933004,0.7188870627081818
absent effect,61,-0.27965009736987156,-0.720847236345028,0.18482725986148854
present effect,61,0.27965009736987156,-0.18482725986148854,0.720847236345028
absent effect,62,-0.28081006298063216,-0.7206934530023441,0.1867929600306615
present effect,62,0.28081006298063216,-0.1867929600306615,0.7206934530023441
absent effect,63,-0.28177934986963915,-0.7356235373931902,0.17286648491575202
present effect,63,0.28177934986963915,-0.17286648491575202,0.7356235373931902
absent effect,64,-0.28293347541669156,-0.7384677147725934,0.17095987321653386
present effect,64,0.28293347541669156,-0.17095987321653386,0.7384677147725934
absent effect,65,-0.28411600748964666,-0.7380281019011655,0.17222152384546147
present effect,65,0.28411600748964666,-0.17222152384546147,0.7380281019011655
absent effect,66,-0.28525079868530645,-0.7392128500658628,0.1717686809022938
present effect,66,0.28525079868530645,-0.1717686809022938,0.7392128500658628
absent effect,67,-0.286233627439706,-0.7393817182501135,0.17295560030216253
present effect,67,0.286233627439706,-0.17295560030216253,0.7393817182501135
absent effect,68,-0.28751406286139003,-0.7415875918158408,0.17190725669318518
present effect,68,0.28751406286139003,-0.17190725669318518,0.7415875918158408
absent effect,69,-0.28868208069831475,-0.7436356767073239,0.17172286053795016
present effect,69,0.28868208069831475,-0.17172286053795016,0.7436356767073239
